indicator_name,indicator_code,country_name,country_code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Services, Value Added (Current Us$)",NV.SRV.TOTL.CD,Vietnam,VNM,1274563617,12626138895,1349427946,152532942,1725511241,24533832125,2833357192,33159134127,42139459277,4656323675,4282853918,4978734543,5869137699,6632491121,7268758275,767814934,84861333,84861333,84861333
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,Brunei Darussalam,BRN,,,,,,,,,,,,,,,,,,,
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,Cambodia,KHM,,,,,,,,,,,,,,,,,,,
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,China,CHN,62.1277951,34.55136473,22.99875533,23.3695583,26.15883159,17.16415373,42.11248681,177.611239,84.99775415,153.493423,135.6582741,88.37958834,58.921334,8.4143651,114.569123,357.48149,163.776171,141.455844,96.5991
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,India,IND,,,,44.76445119,55.386273,56.54195591,69.31948685,93.97142641,77.19226793,81.2735457,64.51697398,35.4468426,33.7874197,28.9638367,35.83414422,36.6991545,35.976993,44.7172859,46.32669554
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,Indonesia,IDN,7.818258922,6.757244,6.33122837,5.435232817,8.518539238,9.745347416,11.642546,21.9598832,14.86575523,15.95192119,13.833461,11.81177143,1.1551189,1.83343618,1.1841275,8.717538573,9.71558798,9.1178917,1.4174372
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,Japan,JPN,5.76243948,39.54752797,42.135937,52.36246586,71.8848972,91.21566962,121.37586,145.857165,123.23981,73.94114961,74.91619976,7.9854,53.94643928,117.9887442,99.8824198,126.9292218,16.1617997,118.8989319,126.8948
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,Lao PDR,LAO,,,,,,,,,,,,,,,,,,,
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,Malaysia,MYS,55.9886268,22.6686734,25.5127338,41.486132,43.4413518,31.137652,42.51421,79.8978249,35.66566867,39.96815444,45.1247991,43.73775882,39.325779,43.97595873,42.19682941,36.9935275,32.62527411,43.83828,37.7417173
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,Myanmar,MMR,,,,,,,,,,,,,,,,,,,
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,Philippines,PHL,9.1169618,3.951715319,2.633496872,2.913719763,3.538958114,5.193419844,7.4941549,16.2257521,7.146853,8.56516125,11.14747411,12.2944655,14.26835594,16.4287148,14.8332768,13.122767,11.7585933,1.77881638,8.828324644
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,Singapore,SGP,99.497532,79.17327786,68.13197658,96.61127237,96.328633,91.24923185,125.649554,21.7243334,13.6884219,13.7386357,127.5166469,98.331395,88.36281326,9.62311534,63.71474459,64.29473841,59.12325116,64.8959745,6.28317979
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,South Korea,KOR,88.29816,7.16461742,95.39575351,67.18586133,68.7458133,133.5784162,132.365645,17.831166,118.459364,186.8713895,148.94214,16.871683,129.5931395,11.8571229,9.9564736,133.3366391,113.149965,131.434455,151.6428435
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,Thailand,THA,15.29453828,25.81186189,3.73725864,68.65591759,67.6344359,47.44386313,43.74561775,42.885256,36.39796434,44.94743423,65.2897196,58.5292788,6.796372,83.24623394,76.2669298,67.611274,78.815719,74.5765432,76.54419674
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,United States,USA,29.49718,197.3533555,155.9272849,14.3912,156.46971,197.8438558,221.372697,296.5194743,321.1173552,237.4319313,24.296511,264.844975,199.7249519,198.789525,222.4472686,227.223371,224.8939256,24.18318,16.767746
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,Vietnam,VNM,,,,,,,,,1.2473339,31.13682951,26.6167748,8.52328154,,8.15578868,16.3776914,12.2882582,13.1598641,19.79426169,21.5337639
"Stocks Traded, Total Value (Current Us$)",CM.MKT.TRAD.CD,Brunei Darussalam,BRN,,,,,,,,,,,,,,,,,,,
"Stocks Traded, Total Value (Current Us$)",CM.MKT.TRAD.CD,Cambodia,KHM,,,,,,,,,,,,,,,,,,,
"Stocks Traded, Total Value (Current Us$)",CM.MKT.TRAD.CD,China,CHN,7.53E+05,4.63E+04,3.38E+04,3.88E+03,5.11E+05,3.92E+05,1.16E+05,6.35E+04,3.96E+03,7.84E+04,8.26E+05,6.67E+05,5.27E+03,7.70E+05,1.20E+05,3.93E+04,1.82E+05,1.72E+05,1.38E+03
"Stocks Traded, Total Value (Current Us$)",CM.MKT.TRAD.CD,India,IND,,,,2.72E+04,3.93E+05,4.64E+04,6.52E+05,1.14E+05,9.25E+05,1.96E+03,1.82E+03,6.45E+05,6.17E+04,5.38E+05,7.37E+03,7.72E+05,8.19E+04,1.19E+04,1.26E+04
"Stocks Traded, Total Value (Current Us$)",CM.MKT.TRAD.CD,Indonesia,IDN,129177,963814,1238772,127643,2187875,2785889,43235,9491429,7584934,867339,1.45E+04,1.55E+04,9192937,9885772,972149,75453,9466347,925139235,1.47E+04
"Stocks Traded, Total Value (Current Us$)",CM.MKT.TRAD.CD,Japan,JPN,2.48E+04,1.72E+04,1.73E+05,2.33E+05,3.46E+05,4.34E+05,5.50E+05,6.59E+05,6.29E+04,3.87E+05,4.27E+03,4.31E+04,3.35E+05,6.83E+04,4.84E+05,5.57E+05,5.23E+04,5.78E+05,6.35E+03
"Stocks Traded, Total Value (Current Us$)",CM.MKT.TRAD.CD,Lao PDR,LAO,,,,,,,,,,,,,,,,,,,
"Stocks Traded, Total Value (Current Us$)",CM.MKT.TRAD.CD,Malaysia,MYS,5251158,213289,2572842,457121,5419134,4464451,6914541,1.55E+05,8232132,883864,1.15E+05,1.33E+04,1.24E+05,1.42E+05,1.43E+05,1.11E+05,98285417642,1.37E+05,1.35E+05
"Stocks Traded, Total Value (Current Us$)",CM.MKT.TRAD.CD,Myanmar,MMR,,,,,,,,,,,,,,,,,,,
"Stocks Traded, Total Value (Current Us$)",CM.MKT.TRAD.CD,Philippines,PHL,737426,31366,214255,244485,323359,535294,91586,242347,1236867,1431941,2224933,2736663,356843,4458893,4221321,384184,35851411587,3384496728,29213839415
"Stocks Traded, Total Value (Current Us$)",CM.MKT.TRAD.CD,Singapore,SGP,951531,71936,63478,9433651,1.18E+04,1.17E+05,1.86E+05,3.81E+05,2.53E+04,2.54E+05,3.58E+04,2.75E+05,2.67E+04,2.79E+05,2.67E+02,1.98E+03,1.89E+04,2.20E+05,2.20E+05
"Stocks Traded, Total Value (Current Us$)",CM.MKT.TRAD.CD,South Korea,KOR,4.95E+05,3.74E+04,5.90E+04,4.57E+05,5.26E+05,1.20E+05,1.34E+05,1.92E+05,1.19E+05,1.69E+05,1.63E+05,1.93E+05,1.58E+05,1.33E+05,1.28E+04,1.84E+05,1.69E+03,2.12E+04,2.46E+05
"Stocks Traded, Total Value (Current Us$)",CM.MKT.TRAD.CD,Thailand,THA,1933112,31583,41284,1.46E+03,1.17E+05,89821,97962,1.13E+05,1.66E+03,1.27E+05,2.22E+05,2.15E+05,2.39E+05,3.50E+05,3.16E+03,2.71E+05,3.25E+05,3.40E+05,3.87E+05
"Stocks Traded, Total Value (Current Us$)",CM.MKT.TRAD.CD,United States,USA,2.98E+04,2.88E+04,1.75E+04,1.65E+04,1.91E+04,2.58E+05,3.58E+04,4.29E+05,4.72E+05,3.44E+04,3.63E+04,4.15E+04,3.23E+05,3.32E+05,3.90E+05,4.14E+05,4.27E+04,3.98E+05,3.33E+04
"Stocks Traded, Total Value (Current Us$)",CM.MKT.TRAD.CD,Vietnam,VNM,,,,,,,,,115167151,33963865,3856484329,115247845,115247845,1396455494,2986372365,23745952132,27146518,44295572254,5283727658
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,Brunei Darussalam,BRN,,,,,,,,,,,,,,,,,,,
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,Cambodia,KHM,,,8.172911274,7.537844416,8.11726535,7.893242769,8.17882269,9.696979265,1.55519636,9.6477815,1.3414,1.15469287,11.8248635,12.7885296,14.6266389,14.5828781,14.8258955,15.78871893,17.529176
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,China,CHN,,,,,,8.569243858,9.57253983,9.77146923,1.1142693,1.394433,1.2124751,1.31279448,1.2567678,9.9773377,9.71367852,9.41686828,9.299957,9.54879543,9.54879543
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,India,IND,8.81143496,8.79454445,8.676273931,9.1884322,9.5781781,1.893153,11.1293375,12.1834699,1.97717215,9.8972546,1.3883979,1.17738453,1.83677172,11.162569,9.984654191,1.569795,11.879284,11.1827933,11.1827933
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,Indonesia,IDN,,11.57818458,11.82695959,12.3855326,12.337679,,,,13.3161783,11.5778652,1.5374856,11.15812785,11.3858994,11.2853146,1.83552375,1.75348778,1.3363487,9.879192687,1.2311727
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,Japan,JPN,1.3722571,9.895928337,9.61598934,8.91896344,9.35269456,1.137118,1.51274133,1.1618629,8.931591654,8.3689138,8.89784435,9.35681827,9.682412944,1.3661765,11.4692658,11.4235722,11.15496587,11.64194651,11.86637819
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,Lao PDR,LAO,,,,,,,,,,,,,,,,,,,
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,Malaysia,MYS,13.666989,17.79488881,17.4469559,15.49565512,15.1999376,14.8263916,14.51619698,14.3372284,14.66295826,14.945153,13.33219531,14.79435317,15.61314674,15.3123528,14.847971,14.5686436,13.5572185,12.95221278,12.2969239
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,Myanmar,MMR,2.96657458,2.25714411,2.14717,2.21411864,3.272456656,3.881778356,4.203357663,5.044029196,6.052835035,7.263402042,8.71608245,10.45929894,4.52493697,5.529567589,5.835822256,6.62943,7.1695865,6.1769344,6.1769344
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,Philippines,PHL,12.84626379,12.69319142,12.9116828,12.1175226,11.81598762,12.42728273,13.7118788,13.53488654,13.58939442,12.2299875,12.1469926,12.3815415,12.88795126,13.39519,13.6544233,13.6276378,13.6763977,14.2379464,14.72385483
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,Singapore,SGP,14.8557898,14.58551915,12.68873934,12.4467416,11.6451158,11.577274,11.8312218,12.824282,13.75439145,12.95492653,12.78582397,13.1572195,13.5866874,13.271258,13.55655713,13.13977453,13.3534682,14.1987441,13.4686943
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,South Korea,KOR,14.63112487,13.923864,13.64515711,14.149836,13.446495,13.858267,14.28949254,15.47643564,15.1477747,14.28674756,14.4546126,14.43565579,14.7179218,14.31121469,13.9259169,13.9484577,14.8251283,15.3758886,16.54691311
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,Thailand,THA,12.97672522,13.718898,13.4731276,14.4815711,14.8533544,16.6186448,15.63697224,15.14314655,15.38488165,14.194247,14.93263926,16.36185216,15.449467,17.1195985,15.8834265,16.1441673,15.452396,14.8147846,14.97271844
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,United States,USA,12.9693235,11.85782535,9.861419855,9.389222393,9.54177991,1.68382785,11.31127437,11.3738779,1.3161226,7.919453277,8.595732842,9.5743765,9.797156757,1.51994856,1.95123478,11.2147732,1.9191682,11.7642667,9.63258729
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,Vietnam,VNM,,,,,,,,,,,,,,,,,,,
Time Required To Start A Business (Days),IC.REG.DURS,Brunei Darussalam,BRN,,,,,,,121.5,121.5,121.5,121.5,18.5,14.5,14.5,14.5,14.5,14.5,14.5,12.5,5.5
Time Required To Start A Business (Days),IC.REG.DURS,Cambodia,KHM,,,,95,95,87,86,86,12,12,12,12,12,11,11,87,99,99,99
Time Required To Start A Business (Days),IC.REG.DURS,China,CHN,,,,,,,,,,,,,,32.3,29.3,29.3,26.9,22.9,8.5
Time Required To Start A Business (Days),IC.REG.DURS,India,IND,,,,,,,,,,,,,,32.7,35,3,28.5,29.8,16.5
Time Required To Start A Business (Days),IC.REG.DURS,Indonesia,IDN,,,,,,,,,,,,,,77,53.9,49.3,26.3,24.5,21
Time Required To Start A Business (Days),IC.REG.DURS,Japan,JPN,,,,,,,,,,,,,,11.6,11.1,11.2,11.1,11.1,11.1
Time Required To Start A Business (Days),IC.REG.DURS,Lao PDR,LAO,,,,135,135,135,116,86,86,86,86,78,88,88,88,187,174,174,174
Time Required To Start A Business (Days),IC.REG.DURS,Malaysia,MYS,,,,37.5,37.5,37.5,37.5,31.5,2.5,18.5,17.5,8.5,9.5,9.5,7.5,7.5,23.5,23.5,13.5
Time Required To Start A Business (Days),IC.REG.DURS,Myanmar,MMR,,,,,,,,,,,,,77,77,77,16,14,14,14
Time Required To Start A Business (Days),IC.REG.DURS,Philippines,PHL,,,,37,37,35,35,35,34,34,29,28,28,28,26,25,25,39,34
Time Required To Start A Business (Days),IC.REG.DURS,Singapore,SGP,,,,8,8,6,6,5,3.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.5
Time Required To Start A Business (Days),IC.REG.DURS,South Korea,KOR,,,,17,17,17,17,17,17,14,14,9,8,8,8,8,8,8,8
Time Required To Start A Business (Days),IC.REG.DURS,Thailand,THA,,,,35,35,35,35,35,35,34,34,32,31,31,31,31,29,6,6
Time Required To Start A Business (Days),IC.REG.DURS,United States,USA,,,,,,,,,,,,,,6.2,5.6,5.6,5.6,5.6,5.6
Time Required To Start A Business (Days),IC.REG.DURS,Vietnam,VNM,,,,61,47,41,46,37,37,37,36,36,32,34,34,2,24,22,17
"Time To Export, Border Compliance (Hours)",IC.EXP.TMBC,Brunei Darussalam,BRN,,,,,,,,,,,,,,,12,12,117,117,117
"Time To Export, Border Compliance (Hours)",IC.EXP.TMBC,Cambodia,KHM,,,,,,,,,,,,,,,48,48,48,48,48
"Time To Export, Border Compliance (Hours)",IC.EXP.TMBC,China,CHN,,,,,,,,,,,,,,,25.9,25.9,25.9,25.9,25.9
"Time To Export, Border Compliance (Hours)",IC.EXP.TMBC,India,IND,,,,,,,,,,,,,,,19.3,19.3,16.1,16.1,66.2
"Time To Export, Border Compliance (Hours)",IC.EXP.TMBC,Indonesia,IDN,,,,,,,,,,,,,,,62.6,62.6,62.6,62.6,62.6
"Time To Export, Border Compliance (Hours)",IC.EXP.TMBC,Japan,JPN,,,,,,,,,,,,,,,22.6,22.6,22.6,22.6,22.6
"Time To Export, Border Compliance (Hours)",IC.EXP.TMBC,Lao PDR,LAO,,,,,,,,,,,,,,,13,13,13,13,9
"Time To Export, Border Compliance (Hours)",IC.EXP.TMBC,Malaysia,MYS,,,,,,,,,,,,,,,48,48,48,45,28
"Time To Export, Border Compliance (Hours)",IC.EXP.TMBC,Myanmar,MMR,,,,,,,,,,,,,,,144,144,144,141.7,141.7
"Time To Export, Border Compliance (Hours)",IC.EXP.TMBC,Philippines,PHL,,,,,,,,,,,,,,,42.5,42.5,42.5,42.5,42.5
"Time To Export, Border Compliance (Hours)",IC.EXP.TMBC,Singapore,SGP,,,,,,,,,,,,,,,12,12,12,1,1
"Time To Export, Border Compliance (Hours)",IC.EXP.TMBC,South Korea,KOR,,,,,,,,,,,,,,,13.4,13.4,13.4,13.4,13.4
"Time To Export, Border Compliance (Hours)",IC.EXP.TMBC,Thailand,THA,,,,,,,,,,,,,,,51,51,51,51,44
"Time To Export, Border Compliance (Hours)",IC.EXP.TMBC,United States,USA,,,,,,,,,,,,,,,1.5,1.5,1.5,1.5,1.5
"Time To Export, Border Compliance (Hours)",IC.EXP.TMBC,Vietnam,VNM,,,,,,,,,,,,,,,6.4,6.4,57.7,55,55
"Time To Export, Documentary Compliance (Hours)",IC.EXP.TMDC,Brunei Darussalam,BRN,,,,,,,,,,,,,,,168,168,163,155,155
"Time To Export, Documentary Compliance (Hours)",IC.EXP.TMDC,Cambodia,KHM,,,,,,,,,,,,,,,132,132,132,132,132
"Time To Export, Documentary Compliance (Hours)",IC.EXP.TMDC,China,CHN,,,,,,,,,,,,,,,21.2,21.2,21.2,21.2,8.6
"Time To Export, Documentary Compliance (Hours)",IC.EXP.TMDC,India,IND,,,,,,,,,,,,,,,41.5,41.5,38.4,38.4,14.5
"Time To Export, Documentary Compliance (Hours)",IC.EXP.TMDC,Indonesia,IDN,,,,,,,,,,,,,,,72,72,61.3,61.3,61.3
"Time To Export, Documentary Compliance (Hours)",IC.EXP.TMDC,Japan,JPN,,,,,,,,,,,,,,,2.4,2.4,2.4,2.4,2.4
"Time To Export, Documentary Compliance (Hours)",IC.EXP.TMDC,Lao PDR,LAO,,,,,,,,,,,,,,,6,6,6,6,6
"Time To Export, Documentary Compliance (Hours)",IC.EXP.TMDC,Malaysia,MYS,,,,,,,,,,,,,,,1,1,1,1,1
"Time To Export, Documentary Compliance (Hours)",IC.EXP.TMDC,Myanmar,MMR,,,,,,,,,,,,,,,144,144,144,144,144
"Time To Export, Documentary Compliance (Hours)",IC.EXP.TMDC,Philippines,PHL,,,,,,,,,,,,,,,36,36,36,36,36
"Time To Export, Documentary Compliance (Hours)",IC.EXP.TMDC,Singapore,SGP,,,,,,,,,,,,,,,2,2,2,2,2
"Time To Export, Documentary Compliance (Hours)",IC.EXP.TMDC,South Korea,KOR,,,,,,,,,,,,,,,1,1,1,1,1
"Time To Export, Documentary Compliance (Hours)",IC.EXP.TMDC,Thailand,THA,,,,,,,,,,,,,,,11.3,11.3,11.3,11.3,11.3
"Time To Export, Documentary Compliance (Hours)",IC.EXP.TMDC,United States,USA,,,,,,,,,,,,,,,1.5,1.5,1.5,1.5,1.5
"Time To Export, Documentary Compliance (Hours)",IC.EXP.TMDC,Vietnam,VNM,,,,,,,,,,,,,,,83.1,83.1,5,5,5
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,Brunei Darussalam,BRN,29.79198283,23.29862,22.1645762,23.9373473,27.2359195,32.6394394,38.3734283,36.28195439,34.349685,26.1488434,26.78698174,3.1978985,26.8958169,22.8745421,21.415522,19.225589,14.72485451,17.964886,17.964886
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,Cambodia,KHM,2.45322248,2.53915634,2.5959583,3.4152632,3.2397566,1.719834959,1.82222528,2.245441568,3.9984616,2.862837743,2.695956615,3.556199,2.29398356,1.9246675,2.772153229,1.73775777,1.88821615,1.731379629,1.731379629
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,China,CHN,2.525942461,2.544929667,1.891777773,2.937196,4.84931896,5.215154745,5.738424626,6.497672155,9.91289241,4.6764157,6.37411545,7.991595493,4.15959873,3.83218684,2.4489647,1.355871546,1.25773577,1.496189953,1.496189953
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,India,IND,2.422637191,2.467175732,2.29928493,2.33828594,3.28688793,3.81334,4.13111985,4.712668886,7.351268587,3.53852129,4.48288744,5.321171,3.97874332,3.69366826,2.814354736,1.834144643,1.837673495,2.142972297,2.142972297
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,Indonesia,IDN,1.2694554,8.54997111,6.86178493,6.745678597,9.221461,1.282858,1.13391314,1.59358374,11.94379587,6.973489993,7.351622118,8.98428555,6.9131435,6.28873966,5.164623547,3.7184453,3.58776153,3.484669877,3.484669877
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,Japan,JPN,0.11853383,0.1146347,0.11252817,0.122233,0.11389329,0.1489529,0.19214334,0.233725,0.25646526,0.21381767,0.216622,0.23579968,0.23225879,0.2631769,0.3119726,0.327229,0.2574211,0.2797849,0.2797849
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,Lao PDR,LAO,4.24311323,4.5741679,4.8969625,6.467637678,6.1736839,7.56945528,14.5815233,14.148694,15.4921696,13.53322368,17.42829338,17.9881914,15.63566638,13.693989,12.2438446,8.911875691,8.143298252,1.18649863,1.18649863
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,Malaysia,MYS,11.813149,9.546158447,9.1896953,11.1528568,1.92465951,13.5876273,14.2849675,13.357766,14.25258181,1.49695263,1.22438799,1.9497684,1.48892212,9.27633474,9.7267913,7.162638877,5.5148124,6.35118138,6.35118138
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,Myanmar,MMR,6.94745,12.289648,12.54691234,12.18383513,13.63384381,12.62154985,13.7949674,11.8814885,1.24367541,7.388936285,5.846361254,6.577726569,6.4128194,6.147356,8.229786895,7.87567558,6.76683287,7.138884416,7.138884416
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,Philippines,PHL,0.51863389,0.53638917,0.781164727,1.6893753,1.163245858,1.221681112,2.12958736,4.423663164,2.14877845,2.183467539,2.97782833,4.274872915,3.167499281,2.455745385,3.17348888,1.91365786,1.23823961,1.28229492,1.28229492
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,Singapore,SGP,0.326853,0.44672,0.43684,0.597659,0.56692,0.313116,0.3253,0.397234,0.625935,0.58437,0.46532,0.52354,0.398639,0.339578,0.541367,0.36341,0.441298,0.428527,0.428527
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,South Korea,KOR,0.11263688,0.1954182,0.14697839,0.21373292,0.2173785,0.2147179,0.22286627,0.26714563,0.485216,0.38346499,0.3369495,0.36554225,0.55912865,0.63922653,0.48696686,0.29555189,0.28829284,0.3439246,0.3439246
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,Thailand,THA,1.56478517,1.521955152,1.417636821,1.94216838,2.743125,2.586426671,2.96946,2.842338542,3.785119624,2.587121939,2.7693447,3.177149187,3.93641617,2.745828146,2.855278377,2.444932,1.59833626,1.67449149,1.67449149
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,United States,USA,1.4795639,0.913927655,0.61446987,0.81526547,1.21848488,1.263771766,1.11921676,1.6324182,1.95719348,0.776167936,0.9238494,1.229979322,0.826192671,0.784628951,0.6658779,0.274436125,0.331561842,0.47318552,0.47318552
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,Vietnam,VNM,8.691462934,7.62578954,7.87256489,7.566538296,11.4552651,11.794948,11.8381663,1.555876,13.236596,6.6855798,8.1627763,9.83682241,8.3798943,6.489535,5.78967118,3.28442748,2.62364711,2.86142446,2.86142446
Trade (% Of GDP),NE.TRD.GNFS.ZS,Brunei Darussalam,BRN,13.1716255,18.718877,18.7479691,15.2584676,15.89577,9.745761662,9.694114936,9.57546726,15.9138441,18.5726365,9.537185661,9.95365436,15.6379448,11.9368788,9.936944921,8.48976379,8.73182678,8.51767495,9.389631987
Trade (% Of GDP),NE.TRD.GNFS.ZS,Cambodia,KHM,11.8852954,11.37434771,11.96929361,12.388122,13.45114174,13.6831931,14.46144535,13.82681469,13.3322594,15.1384754,11.3637182,11.35818435,12.5974375,13.464867,12.96122323,12.786467,12.69529,12.47877735,12.48986128
Trade (% Of GDP),NE.TRD.GNFS.ZS,China,CHN,39.4153879,38.52735928,42.7474363,51.83988,59.5552422,62.2789287,64.4788839,62.19336894,57.61271765,45.1848765,5.7177222,5.749256,48.2675182,46.74437791,45.65467,39.62969,37.2119826,38.14968822,38.24615411
Trade (% Of GDP),NE.TRD.GNFS.ZS,India,IND,26.992291,25.99325475,29.5866294,3.59243613,37.538146,42.166962,45.724485,45.68626868,53.3682244,46.27286964,49.255265,55.62386544,55.79372173,53.84413195,48.92218575,41.92291387,4.15888891,4.7666846,43.3776539
Trade (% Of GDP),NE.TRD.GNFS.ZS,Indonesia,IDN,71.43687592,69.7932753,59.7946177,53.61649375,59.76129484,63.98793587,56.65712681,54.82924998,58.56139963,45.51212137,46.7127388,5.181318,49.5828983,48.63737268,48.817559,41.9376424,37.4213418,39.36274549,43.2166412
Trade (% Of GDP),NE.TRD.GNFS.ZS,Japan,JPN,19.81965271,19.79812812,2.68561136,21.5831294,23.92235646,26.51549378,3.33178162,33.9388849,34.399243,24.4989992,28.613771,3.393297,3.63612369,34.14752226,37.5457698,35.641272,31.5153754,34.6135675,36.64116158
Trade (% Of GDP),NE.TRD.GNFS.ZS,Lao PDR,LAO,68.8373137,65.89943688,67.2549285,6.5729588,66.7975162,71.79264628,81.96137542,79.2126289,81.8491829,76.9382622,84.7233789,91.69869587,98.18512643,98.17914662,99.5973829,85.7983217,75.918992,75.918992,75.918992
Trade (% Of GDP),NE.TRD.GNFS.ZS,Malaysia,MYS,22.46789,23.364636,199.3562327,194.1951291,21.3742659,23.8546446,22.5771468,192.465564,176.6683248,162.558975,157.9447649,154.9376846,147.8417548,142.729915,138.3122312,131.37517,126.8989788,133.2194557,13.52784
Trade (% Of GDP),NE.TRD.GNFS.ZS,Myanmar,MMR,1.165695583,0.91731272,0.51123519,0.365959629,0.327856971,0.273893892,0.247945769,0.217686642,0.18313591,0.167417639,34.67858493,0.2366513,22.38461558,38.5875897,42.25894318,47.36335,36.96323838,47.95316736,47.95316736
Trade (% Of GDP),NE.TRD.GNFS.ZS,Philippines,PHL,14.7298557,98.98945,12.435769,11.8493332,12.6425178,97.8785524,94.9482815,86.619413,76.2822664,65.5938397,71.4194926,67.69791655,64.89944375,6.24528933,61.47163213,62.69877,65.5474323,71.89593428,76.5875261
Trade (% Of GDP),NE.TRD.GNFS.ZS,Singapore,SGP,364.364525,349.292157,349.74614,377.2185643,41.5237125,42.435129,425.3633995,394.2884719,437.3267149,358.1928118,369.6855558,379.986314,369.2129658,367.4178,36.4673192,329.4713989,34.4784662,317.8326812,326.1946823
Trade (% Of GDP),NE.TRD.GNFS.ZS,South Korea,KOR,67.9471924,63.911626,6.1537786,63.39299554,72.7618631,71.1843142,73.55135,77.243743,99.93356223,9.41263765,95.654858,11.525,19.8861982,12.777459,95.2972227,83.71212153,77.71283224,8.77921935,83.392831
Trade (% Of GDP),NE.TRD.GNFS.ZS,Thailand,THA,121.2978836,12.2676963,114.969743,116.6928382,127.412753,137.85393,134.86776,129.8731411,14.4369681,119.2695547,127.25452,139.6755555,138.4791854,133.472619,131.7855353,125.9243812,122.29158,122.524547,123.368817
Trade (% Of GDP),NE.TRD.GNFS.ZS,United States,USA,25.4363522,22.84295783,22.15427178,22.477157,24.3524674,25.5559944,26.914861,27.955827,29.8867986,24.64156346,28.5795228,3.7892946,3.56818394,3.13722,29.9688536,27.73677183,26.5146,27.1423224,27.5439284
Trade (% Of GDP),NE.TRD.GNFS.ZS,Vietnam,VNM,111.417944,111.955938,116.6968687,124.3279544,133.164979,13.714846,138.3136219,154.65384,154.3174796,134.763177,152.2173686,162.914553,156.553933,165.94237,169.5345132,178.7674147,184.6862783,2.384584,28.366659
Trade In Services (% Of GDP),BG.GSR.NFSV.GD.ZS,Brunei Darussalam,BRN,,27.423556,22.29721521,22.4194848,2.5777254,18.1119271,17.74429,17.39246421,15.76973418,21.8879846,12.6334481,12.522168,16.3982475,18.52462417,16.4625986,17.895491,19.7586146,14.84526187,15.816196
