indicator_name,indicator_code,country_name,country_code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Self-Employed, Male (% Of Male Employment) (Modeled ILO Estimate)",SL.EMP.SELF.MA.ZS,South Korea,KOR,35.73561352,36.28999329,35.69499969,35.2859993,34.375,34.191781,33.21699954,32.27697656,31.84799957,3.832732422,29.98932435,29.54462561,29.8225354,28.93999756,28.37899972,27.51199913,27.46699954,27.28113733,26.95121362
"Self-Employed, Male (% Of Male Employment) (Modeled ILO Estimate)",SL.EMP.SELF.MA.ZS,Thailand,THA,59.81137329,59.17333569,59.43682397,59.11757983,55.39199829,55.41525879,55.58599854,55.33318316,56.21999664,54.26399994,54.36899948,56.92499924,57.64699936,54.74819863,52.11199951,51.73186157,5.668998718,5.558998179,51.35491553
"Self-Employed, Male (% Of Male Employment) (Modeled ILO Estimate)",SL.EMP.SELF.MA.ZS,United States,USA,8.642198364,8.555351758,8.482999816,8.834513428,8.842762939,8.774167847,8.639995651,8.399999619,8.267999649,8.369434875,8.326999664,7.962999828,7.745999814,7.468999863,7.368351758,7.451213624,7.427999973,7.841162622,7.239999466
"Self-Employed, Male (% Of Male Employment) (Modeled ILO Estimate)",SL.EMP.SELF.MA.ZS,Vietnam,VNM,77.88848828,75.23661352,75.89826245,73.98128762,7.259268555,68.16899872,66.6618929,64.12137598,62.18899918,6.736999512,6.771999359,59.85699844,59.99819863,6.966713867,59.62119186,55.94424415,53.71999664,52.47149536,51.69379346
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,Brunei Darussalam,BRN,35.35814139,38.82298634,38.24441176,34.6325728,31.19377569,27.49367367,26.11737277,28.55259947,25.25112879,33.68585576,3.69951846,25.75249924,26.69411419,29.29162994,31.43521852,37.53515582,42.97528726,4.851225285,37.33687722
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,Cambodia,KHM,36.93227423,38.39258369,39.31717159,38.19878912,39.2879715,39.77613357,38.7171342,38.56164965,38.84161754,38.78978724,38.35414553,37.53955764,37.77542265,38.57564464,39.738516,39.83267342,39.88598815,39.72196346,39.49266259
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,China,CHN,39.7864797,41.22196885,42.24679554,42.27366129,41.18195179,41.33473325,41.81567285,42.86853499,42.85864193,44.4583649,44.17618879,44.29231287,45.46254967,46.87965459,48.41762617,5.463787599,51.83275354,51.89276498,52.15719336
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,India,IND,42.73292664,43.88961263,44.72882755,44.74645653,44.11485897,44.44293292,44.43235711,44.81579239,45.88254998,45.98488281,45.33749563,45.44214273,46.31147299,46.69871477,47.82241376,47.78374812,47.82255828,48.45117575,49.12861425
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,Indonesia,IDN,33.36863657,38.41724523,4.147844948,41.65856896,41.3663729,4.332322489,4.826385397,39.48417538,37.45751526,37.57729883,4.665992989,4.584642111,4.873374893,41.51653748,42.24218531,43.39892469,43.64174889,43.67354251,43.41193999
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,Japan,JPN,65.86158122,66.89458358,68.64126521,68.35282358,68.56641779,68.96488829,68.95296656,69.85772458,69.76654682,71.53331658,7.29765528,71.54418379,71.58562397,71.34712966,7.487218765,69.29594945,69.32965916,69.11516488,
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,Lao PDR,LAO,42.23171826,41.83642612,42.52939721,41.93377813,44.6114187,43.39413494,38.14387173,41.66996284,44.1887465,45.69888174,43.57147662,41.77419278,4.152322238,42.49214861,44.15767865,44.1689694,42.47712312,41.52782613,41.68382433
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,Malaysia,MYS,46.31497475,49.17393122,48.69641688,46.71238819,44.54759856,44.19715294,43.92627818,44.52245288,43.94815654,48.83621818,48.4772972,47.76683525,49.22395835,49.94472882,5.122679715,52.13972392,52.53157163,51.85229738,52.95788139
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,Myanmar,MMR,,,,,,,,,37.598894,37.35987311,36.67885997,36.21216867,37.36779591,38.1455389,37.68482629,38.75949215,39.52884682,4.377321629,43.15255898
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,Philippines,PHL,51.57715697,52.29841324,52.27669114,52.73477485,52.94194492,53.51351812,54.13813229,54.45227474,53.87876862,55.29138935,55.11738759,55.93165756,56.92789336,57.63174979,57.33534462,58.84348679,59.59645647,59.92742276,59.96858968
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,Singapore,SGP,6.664519744,63.59363423,63.97695568,64.34872528,63.72575129,64.73184376,64.8768545,66.41485149,68.34796176,68.66952339,67.84281368,69.222129,69.27976235,7.759785829,7.344197826,69.95579729,7.559926466,7.253367658,69.37699339
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,South Korea,KOR,51.63245457,52.81721367,53.35968555,53.56589298,52.77873633,53.56325795,54.24232755,54.42251187,55.21615273,55.83671441,53.63483646,53.65972518,54.31196326,54.19838744,54.34596257,54.42694444,53.74992843,52.84476379,53.56383652
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,Thailand,THA,54.65752946,54.95418268,54.25911566,52.49739525,52.67752723,52.17287382,51.32433662,51.13229544,5.339669678,51.52227639,49.46214244,5.332876562,51.64695325,51.69676286,53.72571818,54.86446529,55.88139765,56.39841159,56.98498968
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,United States,USA,72.81623449,74.12378745,74.88531841,74.61614865,74.15927551,74.16247843,73.73243446,73.92576743,74.52582894,76.44395484,76.26298557,75.86333549,76.14853229,75.77446192,75.83813679,76.81768976,77.55137397,77.37453175,
"Services, Value Added (% Of GDP)",NV.SRV.TOTL.ZS,Vietnam,VNM,38.73464268,38.62953745,38.48387936,37.98755549,37.98355112,42.56888122,42.68848351,42.83327545,42.59159696,43.44335375,36.94247178,36.73273666,37.26685919,38.73622878,39.36394424,39.73328958,4.924678412,41.26453758,41.11792653
"Services, Value Added (Annual % Growth)",NV.SRV.TOTL.KD.ZG,Brunei Darussalam,BRN,2.511566183,6.136748159,2.767821183,1.648335734,1.995892382,4.122498613,7.463876878,9.237564161,2.64435945,2.895698245,-2.232947527,5.166548856,5.842213862,5.479635163,1.242514976,-1.678561289,3.562375188,1.843829749,0.781845424
"Services, Value Added (Annual % Growth)",NV.SRV.TOTL.KD.ZG,Cambodia,KHM,8.876615153,11.17689395,7.689696199,5.885143177,13.19497444,13.89348646,1.113138242,1.141469718,9.251481526,2.323617534,3.36456766,4.991193767,8.128913476,8.679819622,8.733792324,7.632328599,6.783739199,7.162432518,6.734641465
"Services, Value Added (Annual % Growth)",NV.SRV.TOTL.KD.ZG,China,CHN,9.76754838,1.264969748,1.482497635,9.539346755,1.123514697,12.35891247,14.13318173,16.69748132,1.477871416,9.587741252,9.666745452,9.489942529,8.112853487,8.39354878,7.877235886,8.194375797,7.69637662,7.954295499,7.622121532
"Services, Value Added (Annual % Growth)",NV.SRV.TOTL.KD.ZG,India,IND,5.156328738,6.248167837,6.348469251,7.351189656,8.259221529,9.117631788,7.383215692,7.778458997,6.519914121,8.676469828,7.83566599,5.864636741,8.333624946,7.659995743,9.815939338,9.438249475,8.441566921,8.78782666,7.525132142
"Services, Value Added (Annual % Growth)",NV.SRV.TOTL.KD.ZG,Indonesia,IDN,5.174443693,4.886314478,5.19568843,6.358831545,7.11318632,7.871336998,7.333194478,8.998992429,8.659436399,5.82555487,8.414451956,8.417813478,6.819921136,6.392234582,6.171418622,5.451885345,5.664433186,5.65739863,5.831741954
"Services, Value Added (Annual % Growth)",NV.SRV.TOTL.KD.ZG,Japan,JPN,2.457314229,1.427187559,1.218849575,1.566755488,1.829576992,1.661578467,0.981453993,1.462577977,-1.276493182,-2.334183317,1.138523493,0.915668457,1.65568812,1.964989875,-0.424549494,0.942942614,0.843137454,-1.242263825,
"Services, Value Added (Annual % Growth)",NV.SRV.TOTL.KD.ZG,Lao PDR,LAO,,,,,,,,,,,,,,9.732556646,8.111991975,8.161173244,4.651174653,4.512664134,6.789182599
"Services, Value Added (Annual % Growth)",NV.SRV.TOTL.KD.ZG,Malaysia,MYS,7.492734119,4.38878736,7.472179176,3.961579756,7.148185877,8.568165675,6.895574368,18.65529412,8.639444363,2.455643976,5.293135634,7.188844579,6.636521972,6.257588436,6.767933189,5.335646936,5.713417612,6.353714523,6.911126696
"Services, Value Added (Annual % Growth)",NV.SRV.TOTL.KD.ZG,Myanmar,MMR,,,,,,,,,,,,8.529579629,12.38267376,1.314269164,9.131956228,8.663129885,8.679439979,8.344893498,7.6651842
"Services, Value Added (Annual % Growth)",NV.SRV.TOTL.KD.ZG,Philippines,PHL,3.359993987,4.362619253,4.223664314,5.495319797,8.255564182,5.785213999,6.215978671,7.579669562,3.986566459,3.398511854,7.161141386,4.939915683,7.145159863,6.987729529,6.347898415,6.894715358,7.537647265,6.849392367,6.769161541
"Services, Value Added (Annual % Growth)",NV.SRV.TOTL.KD.ZG,Singapore,SGP,7.464788999,3.654378754,4.292665172,5.636836346,8.675466845,7.2918837,7.731223222,9.268789319,4.446281628,-0.639238268,11.12716998,6.821146553,4.882223452,7.1113972,4.262952973,3.586629636,2.255627422,2.939771185,2.998998291
"Services, Value Added (Annual % Growth)",NV.SRV.TOTL.KD.ZG,South Korea,KOR,7.377752765,5.254581163,8.826575113,2.142381535,2.759571535,3.931993591,4.561477184,5.172534229,3.241817941,1.485959671,4.412479569,3.931748559,2.762425727,2.859469144,3.298393118,2.817222139,2.479959527,2.114478273,2.821433452
"Services, Value Added (Annual % Growth)",NV.SRV.TOTL.KD.ZG,Thailand,THA,5.253722591,4.275756444,5.641114629,5.158531186,6.983328129,4.142815931,5.946477598,5.222312418,1.47393436,-0.375337576,6.955437423,3.793478117,8.425325717,4.578915366,1.981256551,5.196463258,4.676757434,5.777636686,5.989389235
"Services, Value Added (Annual % Growth)",NV.SRV.TOTL.KD.ZG,United States,USA,3.755965192,2.199785842,2.243815878,2.563333469,3.115655656,4.321918129,2.587524367,1.717988466,0.619169913,-1.185421531,2.343812829,1.686772589,2.217112152,1.153652948,2.388725219,2.84435358,1.844478939,2.817691755,
"Services, Value Added (Annual % Growth)",NV.SRV.TOTL.KD.ZG,Vietnam,VNM,5.31631258,5.985962532,6.781839333,6.541135585,7.914192828,8.59495366,8.385578484,8.537345626,7.553138817,6.54711797,-7.65118165,7.468566674,6.712374135,6.718644449,6.163847182,6.325319998,6.983698317,7.442575275,7.293491939
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,Brunei Darussalam,BRN,,,,,,,,,,,,,,,,,,,
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,Cambodia,KHM,,,,,,,,,,,,,,,,,,,
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,China,CHN,62.12779594,34.55136473,22.99875533,23.36955826,26.15883159,17.16415374,42.11248688,177.6112391,84.99775415,153.4934232,135.6582742,88.37958834,58.92133416,8.414365124,114.5691226,357.4814939,163.7761712,141.4558449,96.59914525
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,India,IND,,,,44.76445119,55.38627299,56.54195597,69.31948685,93.97142647,77.19226793,81.27354568,64.51697398,35.44684265,33.78741966,28.96383673,35.83414422,36.69915449,35.97699342,44.71728588,46.32669554
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,Indonesia,IDN,7.818258922,6.757244194,6.331228371,5.435232817,8.518539238,9.745347416,11.64254644,21.95988319,14.86575523,15.95192119,13.8334683,11.81177143,1.155118923,1.833436182,1.184127517,8.717538573,9.715587975,9.117891696,1.417437154
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,Japan,JPN,5.762439483,39.54752797,42.13593675,52.36246586,71.88489718,91.21566962,121.3758579,145.8571655,123.2398677,73.94114968,74.91619976,7.985429786,53.94643928,117.9887442,99.8824198,126.9292218,16.16179975,118.8989319,126.8947534
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,Lao PDR,LAO,,,,,,,,,,,,,,,,,,,
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,Malaysia,MYS,55.98862683,22.66867344,25.5127338,41.48613226,43.44135176,31.13765218,42.51429563,79.8978249,35.66566867,39.96815444,45.12479917,43.73775882,39.32577856,43.97595873,42.19682941,36.99352753,32.62527417,43.83827681,37.74171728
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,Myanmar,MMR,,,,,,,,,,,,,,,,,,,
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,Philippines,PHL,9.116961787,3.951715319,2.633496872,2.913719763,3.538958114,5.193419844,7.494154896,16.22575258,7.146853257,8.565161249,11.14747411,12.2944655,14.26835594,16.42871477,14.8332768,13.12276748,11.75859329,1.778816377,8.828324644
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,Singapore,SGP,99.49753164,79.17327786,68.13197658,96.61127237,96.32863289,91.24923185,125.6495542,21.72433339,13.68842188,13.73863575,127.5166469,98.33139499,88.36281326,9.623115336,63.71474459,64.29473842,59.12325116,64.89597445,6.283179794
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,South Korea,KOR,88.29816327,7.16461743,95.39575355,67.18586133,68.74581333,133.5784162,132.3656445,17.83116629,118.4593645,186.8713895,148.9421443,16.87168346,129.5931396,11.85712287,9.95647365,133.3366397,113.1499647,131.434455,151.6428435
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,Thailand,THA,15.29453828,25.81186189,3.737258636,68.65591759,67.63443594,47.44386313,43.74561776,42.88525685,36.39796434,44.94743423,65.28971957,58.52927882,6.796372479,83.24623394,76.26692978,67.61127389,78.81571961,74.57654318,76.54419674
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,United States,USA,29.49718432,197.3533555,155.9272849,14.39119865,156.4697959,197.8438558,221.3726972,296.5194743,321.1173552,237.4319314,24.29651113,264.8449752,199.7249519,198.7895253,222.4472686,227.2233752,224.8939256,24.1831843,16.76774562
"Stocks Traded, Total Value (% Of GDP)",CM.MKT.TRAD.GD.ZS,Vietnam,VNM,,,,,,,,,1.247333897,31.13682957,26.61677485,8.523281542,,8.155788678,16.3776915,12.28825824,13.15986415,19.79426169,21.53376386
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,Brunei Darussalam,BRN,,,,,,,,,,,,,,,,,,,
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,Cambodia,KHM,,,8.172911274,7.537844416,8.117265354,7.893242769,8.178822689,9.696979265,1.555196369,9.647781524,1.341381124,1.154692869,11.82486349,12.78852963,14.62663889,14.58287815,14.82589552,15.78871893,17.52917629
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,China,CHN,,,,,,8.569243858,9.572539827,9.771469227,1.114269395,1.39443397,1.212475135,1.312794478,1.256767797,9.977337686,9.713678524,9.416868283,9.299956995,9.548795428,
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,India,IND,8.811434962,8.794544446,8.67627394,9.188432218,9.578178598,1.893152649,11.12933754,12.18346994,1.977172152,9.897254643,1.388397954,1.177384534,1.83677173,11.16256943,9.984654197,1.569795197,11.87928413,11.18279329,
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,Indonesia,IDN,,11.57818458,11.82695959,12.38553264,12.33767895,,,,13.31617827,11.57786519,1.537485613,11.15812786,11.38589945,11.28531463,1.835523753,1.753487777,1.336348733,9.879192687,1.231172666
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,Japan,JPN,1.372257865,9.895928337,9.615989342,8.91896344,9.352694567,1.137117818,1.512741334,1.161862949,8.931591654,8.368913816,8.897844346,9.356818273,9.682412944,1.366176452,11.46926579,11.42357218,11.15496587,11.64194658,11.86637819
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,Lao PDR,LAO,,,,,,,,,,,,,,,,,,,
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,Malaysia,MYS,13.66698932,17.79488886,17.44695588,15.49565512,15.19993763,14.82639167,14.51619698,14.33722837,14.66295826,14.94515327,13.33219531,14.79435317,15.61314674,15.31235285,14.84797143,14.56864363,13.55721854,12.95221278,12.29692391
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,Myanmar,MMR,2.966574582,2.257144112,2.147173619,2.214118643,3.272456657,3.881778356,,,,,,,4.524936974,5.529567589,5.835822256,6.629429988,7.169586498,6.176934438,
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,Philippines,PHL,12.84626379,12.69319142,12.91168283,12.11752262,11.81598762,12.42728273,13.71187882,13.53488654,13.58939442,12.22998747,12.14699263,12.38154154,12.88795126,13.39519147,13.65442327,13.6276378,13.67639774,14.23794644,14.72385483
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,Singapore,SGP,14.85578985,14.58551915,12.68873934,12.44674164,11.6451158,11.57727418,11.83122177,12.82428196,13.75439145,12.95492654,12.78582397,13.15721951,13.58668736,13.27125887,13.55655713,13.13977453,13.35346819,14.19874466,13.46869429
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,South Korea,KOR,14.63112487,13.92386419,13.64515711,14.14983555,13.44649512,13.85826748,14.28949255,15.47643564,15.1477747,14.28674756,14.45461263,14.43565579,14.71792185,14.31121469,13.92591688,13.94845767,14.82512833,15.37588864,16.54691311
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,Thailand,THA,12.97672522,13.71889782,13.47312763,14.48157196,14.85335444,16.61864485,15.63697224,15.14314655,15.38488165,14.1942475,14.93263926,16.36185216,15.44946722,17.11959854,15.88342655,16.1441673,15.45239567,14.81478459,14.97271844
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,United States,USA,12.96932351,11.85782535,9.861419855,9.389222393,9.541779914,1.683827854,11.31127437,11.37387787,1.316122634,7.919453277,8.595732842,9.574376452,9.797156757,1.519948557,1.951234777,11.21477322,1.919168164,11.7642667,9.63258729
Tax Revenue (% Of GDP),GC.TAX.TOTL.GD.ZS,Vietnam,VNM,,,,,,,,,,,,,,,,,,,
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,Brunei Darussalam,BRN,29.79198283,23.29861961,22.1645762,23.9373473,27.2359195,32.63943939,38.37342832,36.28195439,34.34968454,26.1488434,26.78698174,3.197898474,26.89581692,22.8745422,21.41552198,19.22558878,14.72485459,17.96488619,
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,Cambodia,KHM,2.453222485,2.53915634,2.595958344,3.415263165,3.239756616,1.71983496,1.822225276,2.245441568,3.9984616,2.862837743,2.695956615,3.556198789,2.293983556,1.924667493,2.772153229,1.737757773,1.888216155,1.731379629,
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,China,CHN,2.525942468,2.544929667,1.891777773,2.937196416,4.849318964,5.215154745,5.738424626,6.497672155,9.912892456,4.676415687,6.37411545,7.991595494,4.159598732,3.832186837,2.448964656,1.355871546,1.257735773,1.496189953,
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,India,IND,2.422637191,2.467175732,2.299284934,2.338285941,3.28688793,3.813343454,4.131119856,4.712668886,7.351268587,3.538521293,4.482887447,5.321177892,3.978743325,3.693668264,2.814354736,1.834144643,1.837673495,2.142972297,
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,Indonesia,IDN,1.269455396,8.549971156,6.861784934,6.745678597,9.221469944,1.282857921,1.133913139,1.593583739,11.94379587,6.973489993,7.351622118,8.984285555,6.913143545,6.288739662,5.164623547,3.71844535,3.587761536,3.484669877,
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,Japan,JPN,0.118533831,0.114634716,0.112528165,0.122233426,0.113893287,0.148952899,0.192143345,0.233725437,0.256465258,0.213817674,0.216621584,0.235799678,0.232258789,0.263176869,0.311972556,0.327228719,0.257421953,0.279784878,
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,Lao PDR,LAO,4.243113228,4.574167938,4.896962493,6.467637678,6.173683913,7.569455277,14.58152333,14.14869364,15.49216959,13.53322368,17.42829338,17.98819144,15.63566638,13.69398867,12.24384459,8.911875696,8.143298252,1.186498631,
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,Malaysia,MYS,11.81314894,9.546158447,9.189695259,11.15285676,1.924659555,13.58762734,14.28496746,13.357766,14.25258181,1.496952638,1.224387993,1.949768439,1.488922116,9.276334744,9.726791319,7.162638877,5.514812438,6.351181378,
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,Myanmar,MMR,6.947454323,12.28964836,12.54691234,12.18383513,13.63384389,12.62154985,13.79496737,11.88148853,1.243675492,7.388936285,5.846361254,6.577726569,6.412819419,6.14735619,8.229786895,7.875675582,6.766832875,7.138884416,
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,Philippines,PHL,0.518633886,0.536389168,0.781164727,1.689375333,1.163245858,1.221681112,2.129587357,4.423663164,2.148778453,2.183467539,2.977828329,4.274872915,3.167499288,2.455745385,3.173488876,1.913657858,1.23823966,1.282294916,
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,Singapore,SGP,0.326852726,0.446718341,0.436841227,0.597659432,0.566928593,0.313116613,0.325317169,0.397234937,0.625934889,0.584365333,0.465316652,0.523543568,0.398638961,0.339577921,0.541367292,0.363486725,0.441298866,0.428526726,
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,South Korea,KOR,0.112636882,0.195418254,0.146978391,0.213732915,0.217378463,0.214717929,0.222866268,0.267145628,0.485215557,0.383464994,0.3369496,0.365542253,0.55912865,0.639226526,0.486966859,0.295551893,0.288292845,0.343924598,
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,Thailand,THA,1.564785174,1.521955152,1.417636827,1.942168376,2.743125468,2.586426672,2.96946353,2.842338542,3.785119624,2.587121939,2.769344761,3.177149187,3.936416171,2.745828146,2.855278378,2.444932252,1.598336257,1.674491489,
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,United States,USA,1.479563941,0.913927655,0.614469873,0.815265475,1.21848488,1.263771767,1.119216758,1.632418158,1.957193482,0.776167936,0.923849485,1.229979322,0.826192677,0.78462896,0.665877896,0.274436125,0.331561842,0.473185523,
Total Natural Resources Rents (% Of GDP),NY.GDP.TOTL.RT.ZS,Vietnam,VNM,8.691462934,7.625789535,7.872564894,7.566538296,11.45526515,11.79494817,11.83816637,1.555876562,13.23659594,6.685579845,8.162776374,9.836822471,8.379894298,6.489534521,5.789671184,3.284427476,2.623647112,2.861424462,
Trade (% Of GDP),NE.TRD.GNFS.ZS,Brunei Darussalam,BRN,13.17162547,18.71887678,18.74796982,15.25846757,1.589576852,97.45761662,96.94114936,95.75467264,15.91384472,18.57263649,95.37185668,99.5365436,15.6379448,11.93687884,99.36944921,84.89763787,87.31826782,85.17674946,93.89631987
Trade (% Of GDP),NE.TRD.GNFS.ZS,Cambodia,KHM,11.88529545,113.7434771,119.6929368,123.8812254,134.5114174,136.8319365,144.6144536,138.2681469,133.3225938,15.13847537,113.6371824,113.5818435,12.59743755,13.46486673,129.6122323,127.86467,126.9528976,124.7877735,124.8986128
Trade (% Of GDP),NE.TRD.GNFS.ZS,China,CHN,39.41538787,38.52735928,42.74743634,51.83988,59.55524224,62.27892866,64.47888394,62.19336894,57.61271765,45.18487649,5.717722228,5.749256142,48.2675182,46.74437797,45.65467467,39.62968966,37.21198258,38.14968822,38.24615419
Trade (% Of GDP),NE.TRD.GNFS.ZS,India,IND,26.99229172,25.99325475,29.58662935,3.592436133,37.53814594,42.16696151,45.724485,45.68626868,53.36822439,46.27286964,49.25526497,55.62386544,55.79372173,53.84413195,48.92218575,41.92291387,4.158888913,4.766684577,43.37765385
Trade (% Of GDP),NE.TRD.GNFS.ZS,Indonesia,IDN,71.43687592,69.79327526,59.79461766,53.61649375,59.76129484,63.98793587,56.65712681,54.82924998,58.56139963,45.51212137,46.71273876,5.181318411,49.5828983,48.63737268,48.81755855,41.93764242,37.42134182,39.36274549,43.21664119
Trade (% Of GDP),NE.TRD.GNFS.ZS,Japan,JPN,19.81965279,19.79812812,2.685611359,21.5831294,23.92235646,26.51549378,3.331781619,33.93888486,34.39924252,24.49899916,28.61377131,3.393297341,3.63612369,34.14752226,37.5457698,35.64127186,31.51537539,34.61356747,36.64116158
Trade (% Of GDP),NE.TRD.GNFS.ZS,Lao PDR,LAO,68.83731368,65.89943688,67.25492852,6.572958822,66.79751622,71.79264628,81.96137542,79.21262892,81.84918294,76.9382622,84.72337892,91.69869587,98.18512644,98.17914662,99.59738293,85.79832174,75.91899264,,
Trade (% Of GDP),NE.TRD.GNFS.ZS,Malaysia,MYS,22.46788983,23.36463617,199.3562327,194.1951296,21.3742659,23.8546446,22.57714684,192.4655636,176.6683248,162.5589745,157.9447649,154.9376847,147.8417548,142.7299146,138.3122312,131.3751685,126.8989788,133.2194557,13.52784217
Trade (% Of GDP),NE.TRD.GNFS.ZS,Myanmar,MMR,1.165695584,0.917312723,0.511235194,0.365959629,0.327856971,0.273893892,0.247945769,0.217686642,0.183135967,0.167417639,34.67858493,0.236651337,22.38461558,38.58758967,42.25894318,47.36335338,36.96323838,47.95316736,
Trade (% Of GDP),NE.TRD.GNFS.ZS,Philippines,PHL,14.72985569,98.98944984,12.43576914,11.84933327,12.64251777,97.8785524,94.94828154,86.61941278,76.28226641,65.59383968,71.41949262,67.69791655,64.89944375,6.245289329,61.47163213,62.69877198,65.54743227,71.89593428,76.58752611
Trade (% Of GDP),NE.TRD.GNFS.ZS,Singapore,SGP,364.3645247,349.2921569,349.7461399,377.2185643,41.52371254,42.43512926,425.3633995,394.2884719,437.3267149,358.1928118,369.6855558,379.9863138,369.2129658,367.4178492,36.46731917,329.4713989,34.47846623,317.8326812,326.1946823
Trade (% Of GDP),NE.TRD.GNFS.ZS,South Korea,KOR,67.94719245,63.91162596,6.153778629,63.39299554,72.76186316,71.1843142,73.55135,77.24374336,99.93356223,9.41263765,95.65485836,11.52525698,19.88619824,12.77745914,95.2972227,83.71212153,77.71283224,8.779219353,83.39283734
Trade (% Of GDP),NE.TRD.GNFS.ZS,Thailand,THA,121.2978836,12.26769626,114.9697432,116.6928382,127.4127526,137.8539349,134.8677615,129.8731411,14.43696814,119.2695547,127.25452,139.6755555,138.4791854,133.4726195,131.7855353,125.9243812,122.2915799,122.5245475,123.3688165
Trade (% Of GDP),NE.TRD.GNFS.ZS,United States,USA,25.43635225,22.84295783,22.15427178,22.47715699,24.35246745,25.55599445,26.91486812,27.95582726,29.88679858,24.64156346,28.57952284,3.78929456,3.568183945,3.137224439,29.96885364,27.73677184,26.51459534,27.14232242,27.54392836
Trade (% Of GDP),NE.TRD.GNFS.ZS,Vietnam,VNM,111.4179442,111.955938,116.6968687,124.3279544,133.1649787,13.71484645,138.3136219,154.65384,154.3174796,134.7631772,152.2173686,162.9145527,156.5539332,165.9423697,169.5345132,178.7674147,184.6862783,2.384584264,28.36665858
